지점,일시,기온(°C),풍향(deg),풍속(m/s),강수량(mm),습도(%)
411,2018-10-08 09:00,14.7,74.1,.8,0,54.8
411,2018-10-08 10:00,16.5,176.4,1.2,0,50.4
411,2018-10-08 11:00,18.3,212.3,1.1,0,42.8
411,2018-10-08 12:00,19.5,349.4,1.1,0,38
411,2018-10-08 13:00,19.5,311,2.2,0,25.1
411,2018-10-08 14:00,19.6,359.8,1.7,0,26.9
411,2018-10-08 15:00,19.6,321.3,1.5,0,23.4
411,2018-10-08 16:00,18.8,311.9,3.2,0,27
411,2018-10-08 17:00,18.7,281.6,2.2,0,28.1
411,2018-10-08 18:00,17.8,263.7,2.1,0,30
411,2018-10-08 19:00,15.8,314.8,2.3,0,44.4
411,2018-10-08 20:00,15.2,308.8,2.7,0,48.9
411,2018-10-08 21:00,15,303.8,2.8,0,48.2
411,2018-10-08 22:00,15.1,329.2,1.2,0,49.6
411,2018-10-08 23:00,15.3,119.3,1.1,0,49.6
411,2018-10-09 00:00,14.6,85.4,1,0,52
411,2018-10-09 01:00,14.1,89,1.6,0,58.1
411,2018-10-09 02:00,13.7,116.3,2.3,0,62.7
411,2018-10-09 03:00,12.8,81.8,3.1,0,63
411,2018-10-09 04:00,12.2,84.4,1.7,0,65.3
411,2018-10-09 05:00,12.3,79.8,3,0,63.7
411,2018-10-09 06:00,12.4,76.4,3.7,0,61.5
411,2018-10-09 07:00,12.5,76.3,1.1,0,61.9
411,2018-10-09 08:00,12.9,83.8,2.3,0,61.2
411,2018-10-09 09:00,14.4,110.7,1.8,0,60
411,2018-10-09 10:00,15.7,87.1,2.2,0,53.1
411,2018-10-09 11:00,16.9,129.4,2.2,0,48
411,2018-10-09 12:00,18.6,63.6,2,0,40.5
411,2018-10-09 13:00,18.1,89.1,3.1,0,41.1
411,2018-10-09 14:00,17.8,123.9,1.4,0,44.6
411,2018-10-09 15:00,18.3,110.6,3.2,0,41.6
411,2018-10-09 16:00,18.2,130.5,3,0,41.6
411,2018-10-09 17:00,17.8,162.4,2.5,0,46.2
411,2018-10-09 18:00,17.2,135.9,2.6,0,49.2
411,2018-10-09 19:00,17.2,131.1,3.1,0,51.5
411,2018-10-09 20:00,17.2,126.6,2,0,53.3
411,2018-10-09 21:00,17.1,134.8,4.2,0,55.5
411,2018-10-09 22:00,17,139.2,3.9,0,57.2
411,2018-10-09 23:00,17,136.7,2.1,0,56.1
411,2018-10-10 00:00,17.3,130.9,2.8,0,54.4
411,2018-10-10 01:00,16.2,161.8,3.8,0,65.6
411,2018-10-10 02:00,13.4,321.9,2.2,4.5,96.6
411,2018-10-10 03:00,13.6,177.7,1.1,3,96.9
411,2018-10-10 04:00,13.7,275.1,4.6,0,95
411,2018-10-10 05:00,13.1,287.2,4.3,0,93.3
411,2018-10-10 06:00,12.3,297.8,3.6,0,89.3
411,2018-10-10 07:00,12.3,302.4,3.5,0,88
411,2018-10-10 08:00,12.2,296.4,5.6,0,77.8
411,2018-10-10 09:00,12.4,293.6,5.2,0,70.3
411,2018-10-10 10:00,12.9,296,7.2,0,52.2
411,2018-10-10 11:00,13.1,308.4,5.5,0,51.7
411,2018-10-10 12:00,12.8,280.7,5.7,0,47.3
411,2018-10-10 13:00,13.9,276.5,4.4,0,44.4
411,2018-10-10 14:00,13.6,298.9,4.3,0,45.8
411,2018-10-10 15:00,14.4,301.5,4.5,0,44.8
411,2018-10-10 16:00,14,302.3,4.2,0,45.4
411,2018-10-10 17:00,12.6,303.8,3.6,0,48.2
411,2018-10-10 18:00,11.8,312.5,3.6,0,49.6
411,2018-10-10 19:00,11.2,321.3,4.3,0,50.2
411,2018-10-10 20:00,10.6,302.2,3.7,0,51.8
411,2018-10-10 21:00,10.2,306.3,4,0,50.1
411,2018-10-10 22:00,9.1,321.1,3.3,0,55.5
411,2018-10-10 23:00,8.5,318.1,2.7,0,58.6
411,2018-10-11 00:00,8.5,325.3,1.7,0,57.7
411,2018-10-11 01:00,9.2,0,0,0,53.6
411,2018-10-11 02:00,8.3,331.8,.8,0,60.7
411,2018-10-11 03:00,8,0,0,0,61.4
411,2018-10-11 04:00,8.2,0,0,0,66.3
411,2018-10-11 05:00,7.3,324.4,2.6,0,74.6
411,2018-10-11 06:00,7,322.4,2.9,0,73.8
411,2018-10-11 07:00,7.1,308.5,3.5,0,70.6
411,2018-10-11 08:00,7.9,329,3.2,0,64
411,2018-10-11 09:00,9.1,317.1,4.5,0,57.1
411,2018-10-11 10:00,11.1,301.7,4.4,0,48.1
411,2018-10-11 11:00,12.5,312.2,4.7,0,41.3
411,2018-10-11 12:00,12.8,304.3,6.3,0,34.6
411,2018-10-11 13:00,14.7,291.1,5.1,0,36
411,2018-10-11 14:00,13.2,287.2,6.8,0,34.9
411,2018-10-11 15:00,12.9,296.9,5.8,0,39.4
411,2018-10-11 16:00,12.9,302.6,4.6,0,41.1
411,2018-10-11 17:00,12.5,301.1,5,0,40.7
411,2018-10-11 18:00,11.6,305.4,4.4,0,42
411,2018-10-11 19:00,10.8,306.7,3.6,0,48.1
411,2018-10-11 20:00,10.4,307.5,3.5,0,50.1
411,2018-10-11 21:00,9.9,311.7,3.6,0,54.3
411,2018-10-11 22:00,8.9,325.4,2.3,0,58.3
411,2018-10-11 23:00,8.8,318.7,2.6,0,57.8
411,2018-10-12 00:00,8.5,318.7,2.7,0,61.8
411,2018-10-12 01:00,7.9,329.6,2.7,0,65.8
411,2018-10-12 02:00,8.4,352.9,1.3,0,62.4
411,2018-10-12 03:00,8,0,.1,0,63.5
411,2018-10-12 04:00,7.5,348.7,1.7,0,64.6
411,2018-10-12 05:00,7.2,.7,1.3,0,66.7
411,2018-10-12 06:00,7.6,0,.4,0,61.2
411,2018-10-12 07:00,7.5,349.1,.9,0,67.1
411,2018-10-12 08:00,9.7,73.2,.9,0,66.1
411,2018-10-12 09:00,10.9,0,0,0,55.9
411,2018-10-12 10:00,12.7,293.1,1.5,0,49.9
411,2018-10-12 11:00,13.1,306.5,3.4,0,41.3
411,2018-10-12 12:00,15.1,347.6,1.8,0,40.6
411,2018-10-12 13:00,14.9,248.6,2.4,0,39.6
411,2018-10-12 14:00,15.4,237.4,1.7,0,37.4
411,2018-10-12 15:00,15.6,240.9,2.4,0,38.3
411,2018-10-12 16:00,15.7,314.5,1.9,0,38.1
411,2018-10-12 17:00,15.2,262.6,1.7,0,38.3
411,2018-10-12 18:00,12.6,306.9,2.6,0,47.7
411,2018-10-12 19:00,12.4,319,1.9,0,47.3
411,2018-10-12 20:00,12.5,294.5,1.5,0,56
411,2018-10-12 21:00,11.5,327,1.8,0,63.3
411,2018-10-12 22:00,11.8,315,1.2,0,60.1
411,2018-10-12 23:00,11.5,0,0,0,61.5
411,2018-10-13 00:00,11,63.7,1.2,0,64.6
411,2018-10-13 01:00,10.2,83.2,2.1,0,67.1
411,2018-10-13 02:00,10.2,77.4,1.4,0,71.1
411,2018-10-13 03:00,9.8,101.8,1.7,0,73.2
411,2018-10-13 04:00,9.2,77.6,1.4,0,76.2
411,2018-10-13 05:00,8.5,77,2.1,0,78.3
411,2018-10-13 06:00,8.1,78.7,1.9,0,78.8
411,2018-10-13 07:00,8.4,86.1,2.8,0,74.9
411,2018-10-13 08:00,10.3,105.8,1.6,0,65.4
411,2018-10-13 09:00,12.5,98.5,1.7,0,60.2
411,2018-10-13 10:00,14.6,141.9,1.8,0,50.7
411,2018-10-13 11:00,16.1,79.8,1.3,0,47.8
411,2018-10-13 12:00,17.2,178.9,2,0,38
411,2018-10-13 13:00,17.1,210.8,1.6,0,32.1
411,2018-10-13 14:00,18.5,154.6,1.3,0,33.2
411,2018-10-13 15:00,18.3,188.8,1.6,0,33.3
411,2018-10-13 16:00,18,181.2,1.3,0,34.6
411,2018-10-13 17:00,17.1,277.4,1.6,0,33.5
411,2018-10-13 18:00,15.2,308.7,2,0,40.5
411,2018-10-13 19:00,15,257.9,1.5,0,44.6
411,2018-10-13 20:00,14.1,288.6,1.5,0,55.6
411,2018-10-13 21:00,13.4,333.6,1,0,58
411,2018-10-13 22:00,13,308.7,.9,0,58.4
411,2018-10-13 23:00,12,337.6,1.4,0,60.7
411,2018-10-14 00:00,11.1,328.4,1.7,0,62.2
411,2018-10-14 01:00,11.6,69.8,1.6,0,63.5
411,2018-10-14 02:00,11,115.5,2,0,65
411,2018-10-14 03:00,10.9,0,0,0,66.1
411,2018-10-14 04:00,10,80.7,1.7,0,71.7
411,2018-10-14 05:00,9.6,78.6,2.4,0,74.5
411,2018-10-14 06:00,9.4,118.4,1.5,0,74.7
411,2018-10-14 07:00,9.3,88.2,1,0,77
411,2018-10-14 08:00,11.1,0,.4,0,69.4
411,2018-10-14 09:00,13.2,118.4,1.3,0,59
411,2018-10-14 10:00,15.4,129.4,.7,0,54.1
411,2018-10-14 11:00,16.4,0,0,0,46
411,2018-10-14 12:00,17.3,343.9,1.9,0,38.1
411,2018-10-14 13:00,17.8,336.5,2,0,38.2
411,2018-10-14 14:00,18.4,287.7,1.5,0,40.7
411,2018-10-14 15:00,18.6,272,1.7,0,34.6
411,2018-10-14 16:00,17.8,283.3,3,0,35.5
411,2018-10-14 17:00,16.8,300.5,3.1,0,50.8
411,2018-10-14 18:00,14.9,307.4,3,0,63.7
411,2018-10-14 19:00,14.3,306.3,3,0,65.1
411,2018-10-14 20:00,13.2,309.2,2.2,0,70.2
411,2018-10-14 21:00,13.5,342.3,1.5,0,67.7
411,2018-10-14 22:00,13.6,304.4,1.6,0,71.4
411,2018-10-14 23:00,13.4,350.2,1.4,0,73.4
411,2018-10-15 00:00,13.4,297.1,1.1,0,75.3
411,2018-10-15 01:00,12.8,295.9,1.7,0,79.7
411,2018-10-15 02:00,12.4,295.4,1.4,0,80.6
411,2018-10-15 03:00,12.4,339.2,.5,0,83.5
411,2018-10-15 04:00,12.4,0,.1,0,82.7
411,2018-10-15 05:00,12.9,0,0,0,81.1
411,2018-10-15 06:00,12.5,0,0,0,83.2
411,2018-10-15 07:00,12.9,120.2,1.4,0,80.4
411,2018-10-15 08:00,13.2,0,0,0,79.1
411,2018-10-15 09:00,14.3,118.5,1.7,0,74.8
411,2018-10-15 10:00,16.1,128.2,1.1,0,68.6
411,2018-10-15 11:00,17.2,160.9,1.3,0,69.2
411,2018-10-15 12:00,19.1,297.9,1.9,0,60.7
411,2018-10-15 13:00,20.4,293.1,1.7,0,56.3
411,2018-10-15 14:00,20.4,331.9,2.6,0,55.1
411,2018-10-15 15:00,20.4,278.6,2.3,0,48.4
411,2018-10-15 16:00,20,287.8,2.4,0,48.4
411,2018-10-15 17:00,18.6,294.7,3.2,0,57.6
411,2018-10-15 18:00,17.6,278.3,3.4,0,67.7
411,2018-10-15 19:00,16.6,280.6,3.3,0,70.7
411,2018-10-15 20:00,16,283.9,2.4,0,80.2
411,2018-10-15 21:00,15.5,287.2,1.9,0,83.8
411,2018-10-15 22:00,14.2,320.8,2.2,0,85.6
411,2018-10-15 23:00,13.9,337.4,2.5,0,69.8
411,2018-10-16 00:00,13.4,314.1,2.9,0,63.1
411,2018-10-16 01:00,12.5,302.8,2.2,0,67.9
411,2018-10-16 02:00,12.4,323.1,1.1,0,69.4
411,2018-10-16 03:00,12.2,326,1.7,0,68.4
411,2018-10-16 04:00,11.6,309.6,1.2,0,72
411,2018-10-16 05:00,11.3,304.5,1.1,0,70.6
411,2018-10-16 06:00,11.6,355.8,.5,0,67.5
411,2018-10-16 07:00,11.5,0,0,0,63.7
411,2018-10-16 08:00,12.3,352.4,.9,0,63
411,2018-10-16 09:00,13.7,0,0,0,61.2
411,2018-10-16 10:00,15.7,155.6,1.1,0,55.1
411,2018-10-16 11:00,17.3,165.6,1.5,0,46.4
411,2018-10-16 12:00,18.6,180.6,1,0,41.6
411,2018-10-16 13:00,18.8,255.8,2.1,0,37
411,2018-10-16 14:00,19.5,285.5,3.3,0,29.5
411,2018-10-16 15:00,19,270.8,2.3,0,32.9
411,2018-10-16 16:00,18.6,304,2.9,0,39.6
411,2018-10-16 17:00,17.3,310.1,3,0,50.5
411,2018-10-16 18:00,15.9,285.8,3,0,54.2
411,2018-10-16 19:00,15.1,291.3,2.6,0,62.1
411,2018-10-16 20:00,14.6,294.9,2,0,65.7
411,2018-10-16 21:00,14.4,342,1.1,0,71.1
411,2018-10-16 22:00,14.3,286.6,2.3,0,68.1
411,2018-10-16 23:00,12.6,305.1,2.6,0,75.3
411,2018-10-17 00:00,12,309.4,2.2,0,74
411,2018-10-17 01:00,11.2,305.6,2,0,70.3
411,2018-10-17 02:00,11.2,301.4,1.4,0,66.6
411,2018-10-17 03:00,10.9,345,.7,0,71
411,2018-10-17 04:00,10.3,315.2,.6,0,75.2
411,2018-10-17 05:00,10,321.7,.5,0,73.7
411,2018-10-17 06:00,9.6,319.1,1,0,78.2
411,2018-10-17 07:00,9.6,276,1,0,75
411,2018-10-17 08:00,10.7,0,.2,0,72.2
411,2018-10-17 09:00,13,223.6,1.2,0,66.9
411,2018-10-17 10:00,14.9,274.1,.9,0,56.7
411,2018-10-17 11:00,16.1,276.9,3,0,36.8
411,2018-10-17 12:00,17.5,295.2,2.6,0,31.3
411,2018-10-17 13:00,18.5,270.3,2,0,22.6
411,2018-10-17 14:00,18.5,275.5,2.8,0,22.1
411,2018-10-17 15:00,17.8,296.8,2.8,0,16.2
411,2018-10-17 16:00,17.2,297.2,2.9,0,32
411,2018-10-17 17:00,15.6,288.4,3,0,37.5
411,2018-10-17 18:00,14.1,270.6,1.6,0,40.8
411,2018-10-17 19:00,13.2,278.4,2,0,40.7
411,2018-10-17 20:00,12.5,308,1.6,0,48.2
411,2018-10-17 21:00,11.8,333,2.1,0,51.7
411,2018-10-17 22:00,11.9,59.5,1.3,0,51.5
411,2018-10-17 23:00,11.8,31.9,1,0,47.9
411,2018-10-18 00:00,10.6,86,1.5,0,64.4
411,2018-10-18 01:00,10.3,350.7,.5,0,59.6
411,2018-10-18 02:00,10,336,.8,0,66.1
411,2018-10-18 03:00,9.8,6.8,1.3,0,69.8
411,2018-10-18 04:00,9.9,84.3,1.1,0,73.8
411,2018-10-18 05:00,10,116,.9,0,77.2
411,2018-10-18 06:00,9.4,72.7,1,0,79.2
411,2018-10-18 07:00,8.7,336,1.3,0,80.7
411,2018-10-18 08:00,10.3,3.3,1.1,0,78.1
411,2018-10-18 09:00,12,0,.4,0,67.2
411,2018-10-18 10:00,14.1,332.1,.6,0,61.4
411,2018-10-18 11:00,16.6,62.8,2.1,0,56.1
411,2018-10-18 12:00,16.9,47.6,3.2,0,50.6
411,2018-10-18 13:00,16.5,44.6,3.1,0,48.5
411,2018-10-18 14:00,17.7,81.3,3.5,0,41.7
411,2018-10-18 15:00,18.5,61.2,3.2,0,40.4
411,2018-10-18 16:00,16.3,9,3.9,0,47.2
411,2018-10-18 17:00,15.8,35.4,3.2,0,47.8
411,2018-10-18 18:00,15.1,101.5,4,0,48.4
411,2018-10-18 19:00,14.4,78.1,3.8,0,51.3
411,2018-10-18 20:00,13.6,8.1,3.5,0,55
411,2018-10-18 21:00,12.5,3.7,2.7,0,59.2
411,2018-10-18 22:00,11.2,337.2,2.9,0,67.9
411,2018-10-18 23:00,10.8,330.9,2.5,0,69.2
411,2018-10-19 00:00,10.4,317.1,2.4,0,69.3
411,2018-10-19 01:00,9.9,316.6,2.2,0,70.9
411,2018-10-19 02:00,9.5,328.1,2.4,0,72.6
411,2018-10-19 03:00,9.1,359,2.6,0,71
411,2018-10-19 04:00,9.3,329.4,2,0,70
411,2018-10-19 05:00,8.7,4.7,1.6,0,71.7
411,2018-10-19 06:00,8.3,320.8,1.2,0,74.9
411,2018-10-19 07:00,8.6,356.2,.6,0,71.8
411,2018-10-19 08:00,10.3,329.4,1.2,0,67.2
411,2018-10-19 09:00,13.4,162.4,1,0,57.9
411,2018-10-19 10:00,15.5,20,1.2,0,45
411,2018-10-19 11:00,16.8,107.1,2,0,39.1
411,2018-10-19 12:00,18.2,266.7,1.8,0,37.6
411,2018-10-19 13:00,18.8,267.6,2.3,0,36.8
411,2018-10-19 14:00,19.6,287.9,3.2,0,34.3
411,2018-10-19 15:00,19.8,310.7,3.8,0,33.4
411,2018-10-19 16:00,18.9,310.7,4.2,0,35.6
411,2018-10-19 17:00,17.4,295.2,4,0,38.2
411,2018-10-19 18:00,15.8,284,3.2,0,48.6
411,2018-10-19 19:00,14.1,307.7,3.2,0,56.4
411,2018-10-19 20:00,13.1,311.5,2.5,0,62
411,2018-10-19 21:00,13.3,274.1,2.3,0,66.8
411,2018-10-19 22:00,13.3,293,1.2,0,65.3
411,2018-10-19 23:00,12.6,0,0,0,67.9
411,2018-10-20 00:00,11.9,340.4,.8,0,71
411,2018-10-20 01:00,10.6,321.6,1.7,0,76.3
411,2018-10-20 02:00,10,325.8,1.6,0,78.7
411,2018-10-20 03:00,10,337,1.5,0,74.5
411,2018-10-20 04:00,10.6,102.1,1.1,0,74.3
411,2018-10-20 05:00,10.3,0,.2,0,76.2
411,2018-10-20 06:00,9.6,127.1,1.8,0,76.4
411,2018-10-20 07:00,9.2,75.8,1.1,0,79.1
411,2018-10-20 08:00,11,75.8,.9,0,70
411,2018-10-20 09:00,13.2,64.3,1.2,0,60.2
411,2018-10-20 10:00,14.5,0,.4,0,58
411,2018-10-20 11:00,16.1,259.7,1.6,0,45.7
411,2018-10-20 12:00,18.3,277.3,1.3,0,34.6
411,2018-10-20 13:00,19.3,273.8,1.7,0,29
411,2018-10-20 14:00,20.3,244.7,1.4,0,24.7
411,2018-10-20 15:00,20.2,277.3,2.6,0,18.9
411,2018-10-20 16:00,19.6,313.9,2,0,23
411,2018-10-20 17:00,17.2,286.8,3.8,0,33.3
411,2018-10-20 18:00,14.9,291.6,2.7,0,42.4
411,2018-10-20 19:00,14.2,305.3,1.9,0,44.5
411,2018-10-20 20:00,13.7,284.7,3.1,0,49.9
411,2018-10-20 21:00,12.9,297.3,1.4,0,59.5
411,2018-10-20 22:00,13.6,0,0,0,55.2
411,2018-10-20 23:00,13,353.2,.8,0,60.1
411,2018-10-21 00:00,12.3,0,0,0,61.1
411,2018-10-21 01:00,12.9,0,0,0,56.3
411,2018-10-21 02:00,11.6,87.8,1.1,0,62.4
411,2018-10-21 03:00,11.1,79.1,2.2,0,62.3
411,2018-10-21 04:00,10.4,92.7,1.3,0,66
411,2018-10-21 05:00,10,77.1,1.9,0,69.8
411,2018-10-21 06:00,9.5,103.6,1.7,0,71.5
411,2018-10-21 07:00,8.8,86.8,1.5,0,75.5
411,2018-10-21 08:00,10.9,81.6,2.3,0,64.6
411,2018-10-21 09:00,13.1,88.7,2.1,0,51
411,2018-10-21 10:00,14.9,92.7,1.1,0,46.5
411,2018-10-21 11:00,16.8,0,0,0,44.5
411,2018-10-21 12:00,18.6,305.5,1.2,0,30.7
411,2018-10-21 13:00,19.3,268.9,2.1,0,23.9
411,2018-10-21 14:00,19.8,269,1.8,0,22.6
411,2018-10-21 15:00,19.7,269.3,2.4,0,20.8
411,2018-10-21 16:00,19.1,268.1,2.6,0,23.5
411,2018-10-21 17:00,17.2,301.3,3.4,0,38.3
411,2018-10-21 18:00,14.8,298.8,3.1,0,45.1
411,2018-10-21 19:00,13.7,307.4,2.3,0,52
411,2018-10-21 20:00,13.4,297.1,2.4,0,54.4
411,2018-10-21 21:00,13.1,338.6,1.4,0,52.3
411,2018-10-21 22:00,13.4,351.5,1.1,0,51.1
411,2018-10-21 23:00,13.2,23,1,0,50
411,2018-10-22 00:00,13.1,82.2,1.2,0,53.4
411,2018-10-22 01:00,12.5,74.4,1.7,0,55.4
411,2018-10-22 02:00,12.3,83.9,1.1,0,55.8
411,2018-10-22 03:00,11.7,85.5,2.1,0,57.7
411,2018-10-22 04:00,11,82.6,1.5,0,62.3
411,2018-10-22 05:00,11,117.7,1.7,0,60.9
411,2018-10-22 06:00,10.7,111.7,1.7,0,61.5
411,2018-10-22 07:00,10.9,90,2.7,0,59.2
411,2018-10-22 08:00,12,75.6,2,0,56.5
411,2018-10-22 09:00,14.6,80.6,1.6,0,50
411,2018-10-22 10:00,16.2,110.4,1.7,0,42.9
411,2018-10-22 11:00,17.7,164.7,1.9,0,41.4
411,2018-10-22 12:00,19.1,141.5,1.1,0,34.6
411,2018-10-22 13:00,19.3,199.1,.9,0,37.7
411,2018-10-22 14:00,21.4,177.1,1.1,0,32.6
411,2018-10-22 15:00,20.1,176,2,0,32
411,2018-10-22 16:00,19,207.9,.9,0,40.2
411,2018-10-22 17:00,17.9,211.6,2,0,39
411,2018-10-22 18:00,17,246.8,1.9,0,40.9
411,2018-10-22 19:00,14.8,311.5,2.6,0,50.4
411,2018-10-22 20:00,14.2,325.1,2,0,52.2
411,2018-10-22 21:00,15.4,0,.1,0,50.2
411,2018-10-22 22:00,14.9,0,0,0,54.8
411,2018-10-22 23:00,14.3,0,0,0,58
411,2018-10-23 00:00,13.6,0,0,0,67.2
411,2018-10-23 01:00,13.2,0,0,0,72
411,2018-10-23 02:00,12.5,115,2.2,0,70.6
411,2018-10-23 03:00,12,104.3,2,0,73.3
411,2018-10-23 04:00,11.5,93.8,1.7,0,73.7
411,2018-10-23 05:00,11.2,100.2,1.6,0,75.1
411,2018-10-23 06:00,11.7,112.6,2.1,0,74.1
411,2018-10-23 07:00,11.8,82.8,2.5,0,72.5
411,2018-10-23 08:00,12.1,104,1.7,0,77.6
411,2018-10-23 09:00,13.3,112.6,2.9,0,75.4
411,2018-10-23 10:00,15.7,123.3,1.5,0,66.3
411,2018-10-23 11:00,12.6,,,0,70.2
411,2018-10-23 12:00,,,,.5,
411,2018-10-23 13:00,13.9,120.3,2,0,86.5
411,2018-10-23 14:00,14.8,126.2,1.4,0,77.9
411,2018-10-23 15:00,16.7,239.8,1.4,0,69.5
411,2018-10-23 16:00,15.6,184.4,1.2,0,74.5
411,2018-10-23 17:00,15.2,287.6,3.3,0,67.1
411,2018-10-23 18:00,14.8,254.7,2.4,0,72.1
411,2018-10-23 19:00,14.4,257,2.4,0,68.2
411,2018-10-23 20:00,13.8,275.9,2.3,0,69.2
411,2018-10-23 21:00,13.4,282.8,2.6,0,70.6
411,2018-10-23 22:00,12.8,291.3,3,0,72.2
411,2018-10-23 23:00,11.9,295.4,2.8,0,76.4
411,2018-10-24 00:00,11.2,307.9,1.4,0,79.4
411,2018-10-24 01:00,10.3,308.9,2.2,0,82.7
411,2018-10-24 02:00,10.5,322.8,1,0,81
411,2018-10-24 03:00,10.5,318,.7,0,84.8
411,2018-10-24 04:00,10,331.2,.7,0,86.8
411,2018-10-24 05:00,10.6,103.6,1.1,0,85.4
411,2018-10-24 06:00,9.6,94.8,1.7,0,90.9
411,2018-10-24 07:00,9.8,110.7,1.8,0,92.3
411,2018-10-24 08:00,11.3,85.5,1.4,0,85.6
411,2018-10-24 09:00,13.3,117.7,1.6,0,74.7
411,2018-10-24 10:00,15.3,116.1,.9,0,63.7
411,2018-10-24 11:00,16.8,158.4,1.6,0,55.5
411,2018-10-24 12:00,18.1,273.4,2,0,46.2
411,2018-10-24 13:00,18,294.2,2.4,0,47.6
411,2018-10-24 14:00,18,324.9,3.1,0,46.2
411,2018-10-24 15:00,18.3,307.3,2.9,0,44.8
411,2018-10-24 16:00,17.6,290.7,2.9,0,46
411,2018-10-24 17:00,16,293.8,3.2,0,50.4
411,2018-10-24 18:00,14.3,292.1,2.7,0,54.7
411,2018-10-24 19:00,13.5,297.2,1.7,0,62.1
411,2018-10-24 20:00,12.5,303.8,2.4,0,69.2
411,2018-10-24 21:00,12.7,307,1.1,0,66.1
411,2018-10-24 22:00,12.9,298.9,.9,0,64.1
411,2018-10-24 23:00,12.6,0,0,0,67.5
411,2018-10-25 00:00,12.7,0,0,0,70.3
411,2018-10-25 01:00,12,114.3,1,0,73.4
411,2018-10-25 02:00,11.2,77.2,1.4,0,74.9
411,2018-10-25 03:00,10.9,0,.3,0,78
411,2018-10-25 04:00,10.2,87.3,1.6,0,80.7
411,2018-10-25 05:00,9.9,110.6,1.6,0,82.2
411,2018-10-25 06:00,9.5,113.4,2.1,0,80.8
411,2018-10-25 07:00,9.3,0,.3,0,82.7
411,2018-10-25 08:00,11.3,103.6,.6,0,74.9
411,2018-10-25 09:00,13.2,0,0,0,63.1
411,2018-10-25 10:00,15.6,0,.2,0,55.4
411,2018-10-25 11:00,17.2,161.1,1.7,0,51.8
411,2018-10-25 12:00,19.8,150.1,1.8,0,38.3
411,2018-10-25 13:00,19.9,161.3,2.7,0,34.4
411,2018-10-25 14:00,20.1,176.1,1.8,0,32.9
411,2018-10-25 15:00,19.5,232.9,.8,0,28.7
411,2018-10-25 16:00,19.1,167.8,1.2,0,29.7
411,2018-10-25 17:00,18.8,0,0,0,31.1
411,2018-10-25 18:00,17.9,355.8,.8,0,34.5
411,2018-10-25 19:00,16,326.6,1.7,0,46.9
411,2018-10-25 20:00,15.4,339.9,1.2,0,54
411,2018-10-25 21:00,16.1,94.1,1.4,0,48.9
411,2018-10-25 22:00,15.2,92.9,1.6,0,56.5
411,2018-10-25 23:00,14.4,98.5,2.2,0,56.7
411,2018-10-26 00:00,14,94.7,2.3,0,58.7
411,2018-10-26 01:00,14.1,88,2,0,57.2
411,2018-10-26 02:00,14.3,93.6,2.6,0,54.3
411,2018-10-26 03:00,14.2,106.9,2.5,0,55.4
411,2018-10-26 04:00,14.2,110.3,2.6,0,53.6
411,2018-10-26 05:00,13.9,97.3,2.2,0,58.1
411,2018-10-26 06:00,13.8,107.5,3.1,0,58
411,2018-10-26 07:00,14,110.4,2.9,0,60.8
411,2018-10-26 08:00,12.2,308.5,1.6,.5,85.8
411,2018-10-26 09:00,12.3,114.1,1.7,.5,89.9
411,2018-10-26 10:00,12.9,121.8,3.7,.5,83
411,2018-10-26 11:00,13,110.3,3.3,.5,87.6
411,2018-10-26 12:00,13.1,147.9,3.3,1,87.4
411,2018-10-26 13:00,13,167.4,3.5,2,91.7
411,2018-10-26 14:00,13,286.3,1.6,6,96
411,2018-10-26 15:00,14.7,264.6,.8,.5,95.2
411,2018-10-26 16:00,14.7,286.7,3.6,0,84.2
411,2018-10-26 17:00,14,250.6,3.1,0,75
411,2018-10-26 18:00,13.3,244.9,2.6,0,72
411,2018-10-26 19:00,13.2,283.2,2.7,0,65.8
411,2018-10-26 20:00,11.5,292.5,7.3,0,69
411,2018-10-26 21:00,10.7,294.7,3.8,0,72.2
411,2018-10-26 22:00,10.2,286.8,3.8,0,77.3
411,2018-10-26 23:00,10.2,294.3,4.3,.5,67
411,2018-10-27 00:00,10.6,284.6,5.4,0,65.8
411,2018-10-27 01:00,10.2,283.5,4.8,0,64.2
411,2018-10-27 02:00,9.9,279.8,5,0,60.4
411,2018-10-27 03:00,9.7,278.2,4.2,0,60.6
411,2018-10-27 04:00,8.7,303.1,4.4,0,64
411,2018-10-27 05:00,7.4,301.1,2.3,0,71
411,2018-10-27 06:00,7.5,294,3.3,0,69
411,2018-10-27 07:00,7.2,309.8,3.6,0,72.5
411,2018-10-27 08:00,8.3,304.6,5,0,64.7
411,2018-10-27 09:00,9.1,308,5.7,0,55.7
411,2018-10-27 10:00,10.1,300.3,5.4,0,48.8
411,2018-10-27 11:00,10.7,306.2,5.6,0,43.4
411,2018-10-27 12:00,11.8,305.9,6,0,41.5
411,2018-10-27 13:00,12.7,286.6,7.1,0,34.2
411,2018-10-27 14:00,11.3,274.5,6.5,0,36.5
411,2018-10-27 15:00,10.2,278.6,5.3,0,37.9
411,2018-10-27 16:00,11.5,286,5,0,35
411,2018-10-27 17:00,10,287.8,5.6,0,37.8
411,2018-10-27 18:00,8.7,295.2,4.9,0,44.4
411,2018-10-27 19:00,8,294.4,3.8,0,47.2
411,2018-10-27 20:00,7.7,304.4,5,0,48.4
